text,label
准备在2.60元吃进点点，看能不能过年前得个小红包，按这种趋势2.60元就这几天的事,积极
医药龙头药中茅台开始补涨。,积极
尾盘竞价涨停,积极
先去吃个午饭吧,中性
军工现代化的关键是先进电子产品的广泛应用。因此本轮军工行情的核心是电子信息+北斗导航+无人机。,积极
万孚生物与万泰生物只是一字之差，股价可是天壤之别相差2倍多，我发现万孚生物无论基本面股本结构都比万泰生物好股价差距太大了！,中性
恒立液压都起来了雄起大元泵业目标200块,积极
就这点分红？不够我一斤茶叶钱，擦,中性
今天加仓，高开就追进，别涨个15％以上,积极
看好光启,积极
一个贵州茅台的估值，可以抵贵州，省的gbt的百分之七八十，世界之大，无奇不有，,积极
看好下面几个狗托出来蹦哒就是要暴跌的前奏,消极
坚决不要卖，明显的庄家洗盘。庄家想方设法在吸筹，不到40不卖,积极
起飞10元，别说我没有说哈,积极
难道又要进行一轮下跌？,消极
"""狗改不了,绿帽子丢不掉""",消极
最少还有一跌，可能二日，然后再经几日震荡后企稳，缓缓向上，逢跌期间可逐渐补仓，注意仓位不要超过六成！,积极
涨停看周一，加煤炭股，前中期走强。昨天大单买入多流出少。,中性
公司回购，却又希望更低的价格买，我去！,消极
还在这里坚持,积极
尿素，纯碱，甲醇，煤炭公司所有产品都在大幅涨价，看你压盘到几时,积极
今天收盘6.18，明天涨停6.8，明天1.8号，明天阴历25适合开工开业，最好的日子，看能不能有个最好的结果了。,积极
忘记做T了,中性
绝佳的买点价值回归,积极
我想问一下光启技术是属于哪个板块？军工还是汽车还是啥？,中性
好险呀，不应该满仓的。,消极
4月12号星期一公布年报,中性
8.89E23,中性
很多很多股神在唱多，意思懂不懂,中性
但愿这次林洋能源不要在磨矶了，向10元进发,积极
这次6元已经形成压力了，4.40元有个支撑，完了，完了，目标1.20元一股,消极
今天再进3千股，干就完了！,积极
中油资本类似银行股，利润高但股性不活，中油工程有实体业务，订单充足，业绩又不差，长期看好，10年不卖，定有惊喜！,积极
股价（前复权）成功回到2000年3月6日那一天,中性
这波行情上35左右。比亚迪的、长城周线是不是一样呢？比亚迪龙头。长城汽车牛2。长城牛三,积极
上周3.63时接了一些，本周未动，下周准备在60日线附近再接，应该有机会,积极
现货涨20000,积极
企稳了，明天大阳！尾盘上车100手,积极
大盘创新高，中国股市就这么牛，你不赚钱说明什么？,消极
从7月份32.8已下跌50%，最低打到16元，一直持有此票的兄弟姐妹受罪了，全仓的更难过,消极
记得开盘竞价抢筹！速战速决！别说我没有告诉你！,积极
茅台是非卖品，今年必上3000元！未来5年过万元！,积极
家家悦是目前最失败的一笔投资。不过我会继续持有一段时间，可能是黎明前的黑暗了。,积极
郑州迎20年来最低气温,中性
今天明显的主力洗牌吸筹！随时暴力拉升地天板！,积极
开盘价卖出，留下轻仓。慢慢玩，还是看好这个行业。我就是胆子太小，不然也赚不少钱了。,积极
只要说增发，这股就会向增发价靠拢，9元左右应该可以建仓，增发过后必是牛股。,积极
先去研究一下区块链是什么再买股票吧，场外区块链跟中国没有关系,积极
3了。去新能源，周期消费。,中性
稀土涨介入002366,积极
自由火包。,中性
千亿市值，一起见证。,积极
淦，隆基和格力同价六十几的时候我怎么就放弃了隆基买了格力，淦淦淦,消极
22的本现在敢补仓吗，求问各位大神！,中性
这几个五毛狗天天这个狂吠，像苍蝇一样,中性
股价只有3元，前途无量，春风摩托股阶130元,中性
步步惊心啊？我太难了,消极
相信国家会在帮助联通下跌阶段的时候买入联通而会得到丰厚的回报的,积极
二次探㡳,消极
拉升开始了,积极
pta大跌！特大利好涤纶丝生产厂！坚定持有！大牛在即！,积极
新能源汽车不断增加，废旧电池迟早破坏环境得到重视，分享一个逻辑，潜伏骆驼，以后肯定有一大波,积极
---8.9挂单9000股。,积极
宝宝加油,积极
-买摩恩图的就是情怀，这古没啥亮点，但去年6个涨停，其中5个在里面吃肉，下跌过程又我不在里头，拿捏妥妥的。,中性
6000股挂单8-71，快拿走吧！,消极
下午暴力拉升翻红！！！,积极
主力2：20展开总攻！大家赶快跟进！,积极
加油，小洲洲,积极
合着大盘跌，你也跌，大盘涨你不不涨,消极
今晚或明晚发布业绩公告，复制鲁商置业走势可好？安心持股,积极
沪深300都创2015年新高了，中化还在5块躺着，中化在2015年可是19元,消极
舒服天天T,中性
补了几轮，补怕了,中性
晶科科技拿下2GW全球最大光伏电站,积极
你认为跌到底，其实还有地下室,消极
这货我在国金吃了亏，现到东财来碰碰运气,消极
拉住指数彰显国富民强,积极
三丰走势和大盘一样逆袭而下一不过三丰智能在跌破5日津线后可有极极的反抽2OCm机遇今早开346分买入90手不多！,消极
每天涨点就好，稳步上升，不要求涨停，,积极
我睡了一会，两个持股都被直线拉起来了，难道我适合睡觉吗？,积极
江浙一带，看看一鸣。就知道了。买入长期持有。,积极
兄弟，大盘需要你这样的人才来拉一把，别怂,积极
最后最后的上车机会，利空已经没有了，明天更名，庄已就位，上升通道已经打开，万事俱备，只待更名,积极
哈哈又搞到国际大订单，法国的新冠疫苗订单,积极
蓝锆现在正在准备两首图片，今天锆业拉高回落，他就发最高点卖出图片，如果锆业高走，他就发，低位买进的图片。拭目以待。,积极
2021第一股已经诞生，新药目标5倍,积极
中国重汽牛逼，买整车行业，个股一般都是最后表现的，重汽估值也不高,积极
明天开盘直接进入七元时代了大家坐稳了,积极
明阳智能目前手上的订单两年都生产不完，并且企业的嬴利能力比金风科技强很多。,积极
二琉化钼是替代单晶硅的发展方向！是突破3纳米芯片的关键！,积极
002617收购西凤酒三代半导体订单1036亿元分三期。,中性
再不拉日K线将破坏！！！,消极
我身为一个多头唯一能帮主力的就只有不卖,积极
赶快跑，主力出货了,消极
我买入就是长期的，何必出出入入浪费时日，涨的时候必会反击，报复股价可能近日展会，还没涨过，严重底价,积极
大家别光盯着阳光看，锦浪才是未来的大哥。,积极
请问大东海A和罗牛山还有机会吗，都是在别的割肉在最高点进的,中性
普利特业绩大增，明天跳空高开，直奔涨停,积极
天风证券：中公教育逆势储备充足教育资源多赛道蓄势待发,积极
空翻多，突破，放量，上影，九成概率之后是连续跳水，周三之后开跳。,消极
清仓了祝留下的发财,消极
各种条件全部成熟，准备起飞！,积极
买少了啊！我就知道要涨停，海南身为龙，三板定龙头,积极
各地低温都突破历史极值了，煤炭板块不来一波么,积极
永安加油，5元抄底,积极
"""火箭，中铁装配还是吧,这企业发展的好极了""",积极
跌停吧，这样看着难受,消极
明天定会涨的，加油！,积极
今天清一色的机构买入啊，坐等明天发射！,积极
新基金没人认购，老基金加速赎回来,中性
现在是疫情期间，企业都不好做！但愿你能涅槃重生！,积极
牛年，改成猴年比较合适！,消极
今天应该会破17元整数大关，资金抱团的力量非常强大，横盘这么久，后面应该有两个板的高度！,积极
难得收红盘，不错！,积极
有本事的你砸下20cm看看，谁受益,消极
枯燥的日子每天都这样,中性
请教各位套牢的朋友，思创医惠什么情况下才能涨？,积极
抿一小口200，才悟出炒股真谛因没有茅台少赚了几个亿，没上车的赶紧上车,积极
机械行业业绩逐步回暖，全年有望显着改善,积极
希望来个涨停板让我们下车,积极
今天收盘在9.98-10.08之间,中性
驰援河北21.35.明天启动连续涨停模式,积极
明天如果大阳，最好涨停收盘那下周接着奏乐接着舞，如果没有大阳拉起那下周关灯吃面！,中性
康美有走强的迹象！,积极
2828282828啥意思？,中性
今年摘帽没问题，两市最便宜的新能源客车股！,积极
收到消息，准备有大动作！游族的是假消息，这边才是真的,中性
生死时刻，见证,中性
不到九元不解套坚决不动,积极
今天碳交易概念股国林科技涨停了,积极
大宗交易的票这个位置抢抢抢，白菜价,积极
不能买了，一浪给一浪低，5是破定的，不跌到4.7以下不要进,消极
守不住的，心态有摇动的赶紧下车，我来替你扛雷。,消极
哈哈哈哈哈哈哈来速度发财$国网英大(SH600517)$$中泰股份(SZ300435)$,积极
这个垃圾股最大特点就是装死,消极
业绩预增很明显了，可能是想借着大盘洗盘,消极
应该进入了,积极
希望暴打空头，爆发突破新高！,积极
作为五矿集团下的镍钴矿霸主，太阳能多晶硅霸主，三元镍氢霸主，市值只有区区600亿太可笑了，就算6000亿也不算高啊,消极
跌停可期,消极
债转股价格？不是看你要多少，是看我给多少,中性
证券股里的仙股。,消极
十倍大牛股，金鼎科技,积极
半年后见！,中性
再入重工，小赚就出，目标位4.02,积极
61。80加仓,中性
这个有必要害怕吗？五浪上升对应着五浪下跌。不过是个二浪调整而已，让你买入良机,积极
"""大力买,要大涨了,中长线投资,必大赚.大力买,要大涨了,中长线投资,必大赚.""",积极
业绩也不差啊就是不涨,消极
一直关注近期心仪的动力源、苏宁环球涨飞了，大北农也回升30%，天通啊天通。,消极
这个股各方面都是优质，前途无量，春节前应该上100，但散户进场太多，需要回调清洗一下。我今天全部出了，等机会再次来临。,积极
今天洗牌够犀利的,消极
犬商，永远喂不饱的狗！吸血虫！,消极
光伏四龙头与中石化开了重要的会议,积极
扬农化工卖后由九十几一直涨到一百四十几，而中化国际一直原地不动,消极
天天涨就够了，何必贪涨停呢？真正到涨停的时候就是该离开的时候了！,中性
接着跌啊？,消极
明天涨停否？今天已经重仓买入了！,积极
我的乖乖，飞天茅台,中性
喔豁~~~涨停了？有点遗憾，只成交了一部分，1.55成交的。还有一半没成交。,积极
今天很多零星小单买入，散户兄弟们越来越多了,中性
原油涨了你不涨，大盘涨了你不涨，蓝筹涨了你不涨，你就是为套钱而生。,消极
美国光伏股票暴涨，隆基股份若是在美国会超过特斯拉的市值。,积极
我们对比亚迪，江西铜业，华峰坚定信念丝毫不动摇，大盘面临调整，做t和持有两不误,积极
放弃模塑科技，寻找新的特斯拉龙头股——天汽模欢迎大家。,积极
错过十倍股,积极
一股一瓶飞天,积极
收了个园艺公司，当初500万的公司让他们赚了200倍？,积极
多好的加仓机会大盘带下来的机会,积极
芯片只剩下个概念了，没有核心科技，不能总靠政策利好疯炒吧，能维持震荡而非下跌消化估值就已经不错了,中性
还有100个涨停板。。。,积极
还是新能源强势,积极
全群集体上涨，估计又是割韭菜的最好时机了。大家稳住，不要一时冲动。让庄家跟狗托赚了大便宜,积极
继续建仓,积极
这货我25买了就没涨过，做t到23.6，没希望了,消极
利润猛增80亿,积极
满仓干，干就赢,积极
美元汇率最高时1比7.2而现在1比6点4,中性
双箭大家握住了不要卖庄家洗盘结束了。,积极
这两波操作还是很舒服的，五天15个点的大肉,积极
2021年可以拿长线的成长性最好的股票，没有之一。,积极
从心理学角度分析，晒单的真的是很幼稚的行为，要晒也不要在股吧晒，都是成年人，幼稚的行为会被看不起,中性
买入的小心了。。。,消极
暴力洗盘，可以全仓买入了。,积极
都没有大资金玩的垃圾，散户太多。。。,消极
看看吉大和振邦智能，3秒天地板，所以持股的各位不要觉得稳了,消极
外盘氢能板块涨幅明显，看好明天东方氢能表现！,积极
数邮储跌的狠,消极
好公司值得长期持有,积极
正常都要跌一半的，只不过速度快慢而已,消极
助推板块不断上攻！,积极
连续两天下探60日均线支撑，支撑力度非常强,积极
又是一分玩一天，浪费时间金钱精力,中性
贝瑞基因对肿瘤检测及早筛的前瞻性布局获得了阶段性成果,积极
灯笼鼓这孩子，叫你听医生的话乖乖的在家吃药养病，你偏不听偷偷跑出来，看！又发病了不是，哎……,中性
有色明天要爆涨了,积极
股价只有3元，庄家还不停的打压，太黑了,消极
葫芦娃是二胎龙头吗？,中性
来年布局超跌原料药龙头号角吹响！明日散步进场,积极
版权…………,中性
方正科技真弱，每天半死不活,消极
在这个严重失真的股票市场，坚守自己的初心，不要人云亦云，相信自己做好扎实的基本功课，机构忽悠你又能怎样！,消极
一鸣酸奶真的超好喝。。。,中性
百川上8元己是意料之中的，年初入围的股，要坚定信心。大湖5元时，我说上7元，有人笑掉牙，结果怎样？,中性
狗庄，面呢,消极
真是个垃圾,消极
主力没主见，紧紧跟随郑州煤电的步伐,中性
大家别被某些人忽悠，别追涨也别杀跌，就顺其自然，让它自由发挥,中性
下个月到8块有希望，中钨发展都上8了。,积极
割还是不割？迷茫了,中性
这个庄真的坏今天又把成本T高了收在最低点三千多手一口吃掉。装B呀。劳资以为你要拉。真的很坏,中性
连续多日光伏产业中最低涨幅,消极
100只是心理关口今年还有3倍涨幅起码的,积极
新的一年，吃喝行情火热啊，我大消费板块依旧可以的，坚定持有消费ETF510630,积极
马达不来了，航发动力独享中国市场，飙起，哦耶,积极
怎么这么多丝在评论了？亏死也不过一台雅迪。,中性
石家庄的进出管控力度加大了，短短时间那么多例了。,中性
分析一下：海南板块利好没走完，所有海南股都有动作，涨停板上进去这一个亿怎么着也需要两天不亏钱走人吧，我的意见很简单，持股待涨,积极
每天高点跑真的舒服,消极
青岛中程镍资源龙头，随着高镍电池成为主流，必须躺赢，坚决持有！,积极
南网能源明日申购，业务与涪陵电力相同，市盈率23倍。买涪陵电力，相当于买新股。价值投资。呵呵,积极
徐工工被干的体无完肤,消极
几十亿真金白银下去，肯定不是为了亏钱吧,中性
买牛股不香吗？我相信很多人都像我一样，看见是中药就信真了，像太湖股份，动力源，京东方，那个不值得买？非要一颗树上吊死,积极
已经翻倍的，可以出一半，给我们也留点机会吧，好想买啊,积极
使劲拉吧，把做T的甩掉,积极
看好金陵药业的三中医院和扩张，医药中性。,积极
阳光电源大牛股未来看到300，今天尾盘跟别人一起满仓融资冲进去吃肉了！加油，明天再来个涨停,积极
宜生的股权投资应该是有保密协议吧，可能与kdx类似或直接相关,中性
这么冷的天气都不涨，难道要等夏天才是羊毛的旺季,中性
市值只有先做到100亿，才会吸引投资人，然后200亿，300亿，500亿，1000亿，不过这100亿有点漫长,消极
业绩优秀，未来可期。股价3倍是打底。机构筹码不够。所以走的纠结。,积极
N中金辐吧(300962.sz)上涨1000%庄家你是干什么的,中性
没有人才,消极
很好，稳扎稳打，步步为营。,积极
今天坚决清仓了新媒。一个没有责任心的上市公司，再也不给新媒赚钱了,消极
老哥们，盛屯矿业和格林美不买，买青岛中程咋想的？追高华友钴业都行啊,消极
这雷那雷的，大商自有物业摆在那。大连总店一个店卖五十亿少说了吧！,积极
生活最新的口号是消灭盘面的筹码，明天开启一字板。,积极
布局华域，长线必有收获,积极
到了创业板天地300116.300461.300133.300102..洒酒归零,中性
对比荣盛发展，他市净率0.65，华夏0.96，华夏还不是跌得狠的，如果也到0.65，华夏股价要到8.06元！,积极
800元一股也只是涨七倍，2021年目标价,积极
该跌停了,消极
借100000每年1万利息，以此类推，合作来，稳定,中性
昨天22.41走了，没想到拉上去了，今天没买，还跌了。继续下看到21,消极
飞凯材料的新厂房可以由中铁装配承建,积极
第一目标二年后才能到15元翻了不到三倍，这也叫价值连城吗？能够称得上连城的最少也得30元。,积极
下跌超5%的只有500支，就有你在，牛B了老哥,消极
压的死死的,消极
郝庄满满的正能量让你上车，已经给了机会了,积极
今天锂电池版块都非常抢眼，永兴，你依然是最亮的仔！相信你！奥利给！！我家老爷子的天齐锂业这两天好牛逼！,积极
十四五规划第一项明牌的行业,积极
"无比强大动力将推动科技不断上涨，中铁装配碳概念很火,是牛市的必然选择",中性
龙头股们都在创新高，华大的新高是260,积极
医药基金再次起飞,积极
成长性不错，行情可以预期一下了,积极
2021年的牛股。31过后，直奔前高45。今年有望走出连续翻倍行情。拭目以待。,积极
挺过疫情，必大涨,积极
奥特曼加油,积极
浙江《杭州城市大脑赋能城市治理促进条例》通过，3月1日开始施行,中性
本股东今天通过证券交易系统增持武商2900股，增持价格11.25元，承诺二年内不减持，并将择机继续增持股份。特此公告！,积极
这头公司包含长娄高速才值一个38亿，长娄高速就花一下38亿其它高速等资产估值为0元,积极
真的是一个怪现象，房子大家都在抢，这么赚钱的房地产公司大家却不买，估值低的不正常，希望这种极限扭转的时候早一点到来。,中性
中石油启动窗口就是年线缺口、我截图留个纪念立帖为证,积极
国家政策颁布推动芯片产业向上,积极
拿着，反正在其他地方也是亏钱不如等国家政策红利。,中性
你上涨可影响中国经济发展，影响小股票正常的发展。,积极
快速卖出此股买入亿田智能,中性
装配式建筑装修应该也是碳中和吧,中性
今天可以满仓插入，长线持有，相信国家战略部署……,积极
说得再好都是没用，完全就没有大资金看上他短线搞一波，只能每天行尸走肉的在原地踏步,中性
1.20是机遇期吗？,中性
见识了几次，你都是逆大盘的,中性
翠微股份是蚂蚁概念，字节概念，移动支付概念，,积极
立帖为证：即日起，一年之内不翻倍，股神大爷我吃1吨翔，，，，2年之内不翻两倍，股神大爷我天天，，，，,积极
打脸了吧！,消极
国，家不再对通用航空机场建设和运营予以补贴,中性
黎明前的黑暗，这股定增价9块3。买了稳赚。,积极
压的时时的,消极
还是云南白药牛逼哄哄，龙津负责提鞋子，福安负责倒拉出来的夜宵。,积极
3.3的本！跌到一块多都没出来！现在更佳不会出来,积极
主营业务不能转正，抵押迟早会爆,中性
正式开启五连板模式,积极
688058，今天相当漂亮，已做好突破80元关口准备，不出意外，明天大阳突破，一路持有,积极
4.5元以下的票,中性
人家药易购，发行价低，上市首日价格也低，人家现在冲多高？维康就是一只骗钱的货！,积极
你们玩，卸载了。3个月以后再看看,中性
这次看到几块?,中性
赶紧买入，洗盘是买入最好时机,积极
估计天神一季度业绩远不及预期，不然业绩预告早发了，股价也不会是这走势。,消极
明天涨停板接力！昨天已消化78压力，今天收阳确认，明天可攻之！,积极
股票突破前高，回踩前高附近得到支撑，盘中震荡下行且收盘前拉回，有下影线且成交量缩，看好后市股价继续上升股成交量放大,积极
这到底是咋么回事,中性
宁德时代只是做锂电池的，航发动力是工业皇冠上的明珠，7年内2万亿的市场，你说对吗？,积极
新日摩托股价都21元了,中性
明德生物涨4%了，你加把劲呀！,积极
昨天（6日），央行会议：推进数字货币试点工作,中性
哈哈，你是满仓吧，祝贺你买到金子，,积极
放量突破年线平台，大家安心持有!,积极
量在价先，大家坐稳。,积极
多让你们卖两毛还不卖？,中性
这股有骗子，走得最弱！,消极
加满仓干,积极
太牛了，可惜仓位轻,积极
差不多消化了那根长阴线，有圆弧形态，接下来应该会挑战一下前期高点8.4了吧,中性
就没见过这玩意是红的,消极
30分钟级别背驰成立，买买买,积极
定增也是利空，解禁也是利空，不知道什么是利好,消极
长虹从年前的低谷里爬出来了，下一步碰一碰2.71吧,积极
有要分散子弹的兄弟姐妹吗,中性
中线逐步进仓,积极
个人觉得，泰达绝不是口罩概念那么简单！看好不看好全凭个人意愿！,积极
下跌趋势，跌破20再来。,消极
大旗看好宇通并买入！,积极
葫芦娃子们，你们的爷爷在此！,中性
期待明天再涨停！！,积极
三七互娱，不要脸是没出路的。,中性
今天居然没有竞价涨停试盘,中性
杰赛科技的新厂房可以由中铁装配承建,中性
三个亿资金马上封涨停板，速度速度速度上车。,积极
换取剑南春酒业整体资产注入。,积极
表现不错，又缩小了宁德时代的价差，一步一个脚印，很快就会赶上去的。,积极
假设，明天高开42.85，今天是个合适的买点,积极
只讲一句钛白粉涨价了，未来还要翻着个的涨。,积极
下周到33.3建仓买入！这是必然到达的价位,积极
这破玩意，垃圾，坑die呢啊,消极
明天带一百万来打涨停板,积极
年报就要公布，公司电话问分红回购，关注,中性
.....,中性
压住，大单压住，快跌,消极
老慢些，年前上96，年后跳空100高开高走最有意义更能凝聚人气,积极
这是一支难找的超级牛股，直线上100元！持有，就是发财,积极
天天0.1，0.2这儿蹦跶，一到收盘就变绿。霉蛋,消极
2022年会有体裁机会吧，毕竟是北京冬奥会唯一指定运营商，届时说是要打造全5G奥运盛会，然现在才2021.1月…,中性
国有占比高、二次混改，基本上就是为华谊量身定做的了。明天开始批量涨停！！,积极
3.38成功清仓逃顶换股抄底吃进和邦生物。,消极
15年十进宫写了很多CC的博客，现在欢迎十进宫前辈回城抄底，再创辉煌！,积极
今日强势跳空突破，久违的20厘米大长腿即将呈现，天空才是尽头！！,积极
建议更名3：光启高科,中性
大家一起努力，坚决把打压分子赶出去！,中性
立即满仓12元天禾股份，国之重器2999,积极
大幅上调航天信息目标价至23.33元,积极
明天科技股应该会起飞了拭目以待吧！,积极
在没有经过大跌的前提下，个人建议还是不要上车的好，以防庄家下套，买入后就大跌被套住，况且此时是此票现阶段的一个高价位置,消极
市盈率接近60的司太立翻红,积极
光启的宗旨：为中华民族打赢未来战争。,积极
买股票，是一种信仰！有信仰才有未来！,积极
上汽集团回购公布，期待王者归来守正出奇。,积极
今天不错，明天再接再厉哦！,积极
航天电子不是央企或国企，是地地道道猪企（不是养猪企业，那是赚钱的）。,中性
骂声一片，大唐电信被骂成球了，中国科技企业的悲哀，大唐电信是一个落后的科技公司,中性
爽歪歪，买这个不如买川能动力，亚洲最大的锂矿在手，哈哈，,积极
转发，点进来看◆◆股友6r893q5509发表于2021-04-0914:35:09[中炬高新吧]抄底了抄底了,中性
今天怎么回事，东财发奖状吗,中性
绑个肉票坐等年后取款，阶段加仓,积极
坐稳了，哥开始拉了,积极
有人故意打压，有人在偷偷吃货，正纠结中,中性
股市中最强劲的洗盘就是天地板，可惜这里幅度太小，不够施展那！,消极
犹豫，加不加仓呢？底在哪啊,积极
重整系都红盘，就你是个垃圾！,消极
打下来，我再进点货啊,消极
隔壁振邦智能的过来看看，羡慕,积极
亲们，该抄底就抄，闷声发财莫吭声！,积极
牛，太牛了，从20年延续到21年，但散户能拿住的可能只有10%的人。,积极
哎22进的26t飞了，然后眼巴巴的看他到40。扇自己嘴巴。,积极
今天量适中，下午量缩点上涨，最近最牛的新股就是派能,积极
目标价100,中性
据CNBC:特斯拉CEO埃隆马斯克的个人净资产升至1850亿美元，超越亚马逊CEO贝佐斯荣登全球第一大富豪。,积极
原来以为今天早上的抄底是抄底，没想到你没有底,消极
庆幸昨天空仓中国建筑,消极
紫鑫药业，今天能守住5个点就说明转强，未来可期。朋友们捂紧筹码呀！,积极
宝莱是否业绩作假？你看看其他上市公司收益效益并没有宝莱好，但是市值都在上涨，宝莱这么好的业绩不会被机构游资看空。,消极
筑底起飞,积极
50补，收在49,中性
10亿也是好的壳子了，万一有收购的那，十亿赣锋锂业一天的涨幅的十分之一，净盼实体企业收购了,积极
白酒600197一季度业绩翻倍牛！,积极
下周：东方红，太阳升,积极
这个业绩肯定不会好,消极
要起飞了，坐稳,积极
未来五年汾酒底气十足，做行业第一……,积极
已经加仓六千股还是那句话就当新股中签买，目标价今年上50,积极
$光威复材(SZ300699)$AV500无人机订单陆续交付会有持续的订单出现$航发动力(SH600893)$,积极
太阳能一把梭哈，赚了30W，今年要坚持价值成长投资，不瞎玩了。拆迁给点钱，看看能不能在北京买套好房。,积极
兄弟们继续,中性
今天跟着主力涨停，继续吊打空狗,积极
钴奶奶誓登珠峰攀新高！,积极
周一准备放量下跌,消极
有点像海伦钢琴11月初走势，顶部震荡。要涨停的话早就涨停了。,积极
持续发力,积极
又吃了不少筹码，坐等拉升,积极
啥时候换手率达到十个点以上才算是可能起飞,中性
收盘17.43就哦弥陀佛了,中性
今天我进仓明天十点十分之前不板就走。,积极
抄底，10亿利润的细分龙头。,积极
即使是长线投资的价值都没有,消极
61个行业板块，仅有6个行业红盘。三个资源类，市场却神奇上涨。难以理解,积极
创业板贡献点数今天你最多哈哈哈。今天来个20%呗。你看你这波拉升把创业板和大盘都泛红了,积极
近期服装股暴涨，拭目以待。,积极
多托这么疯狂无非就是要诱多套人，散户朋友们一定要小心啊！什么时候这些无脑机器人多托没了，那这票就要涨了，可以进场！,消极
缩量吸筹，构筑牢固的W铁底形态，调整到位后开始上升，目前给230亿市值估值,中性
美的这波行情不会小的，20均线刚启动，未来怎么也得等到20均走平吧，安心持股，不要被短线的波动影响，贪小便宜吃大亏！,中性
十大流通股东没变，谁要发筹码，五，六年的员工持股计划到期，延期，确实不解,中性
加仓加仓,积极
正威要的是恒泰的装备和技术?,中性
年报业绩，分红，就要来了，期待大利好,中性
最好的操作就是不操作，定一个时间段来观察吧,中性
翻倍已多，50股，呵呵红红火火。,积极
现在回来看看自己当初177清仓的十分明智,消极
为了大家答谢各位股东对燕麦科技的看好，公司决定年底了，每人发两包燕麦片以做感谢！,中性
新能源车ETF515030算是涨不停，不停涨的这种了吧,积极
姑爷的主力真是非常牛！控盘能力太强了！优秀！,积极
凶多吉少,消极
业绩预告:经测算，如果不瞎搞的话，2020年净利润在4.5亿左右，扣非为1千万左右。2021年摘帽,积极
时过境迁，丰乐现在是种业里的拉圾了，要靠其它带！,消极
看图说话：1.从K线图中可知该股沿着35度斜率慢涨。2.涨的速度不敢恭维。3.但这种图形安全，适合性子不急有耐心的人。,中性
今晚见证了特斯拉的历史，突破800,积极
看样子2022年可能会有不俗表现！,积极
冲高出了万科，顺便满上深物业,积极
大家做好了，2点半准时发射,积极
今天估计是有基金在建仓，虽然估值偏高，大家坐稳吧，到十元再说。,积极
晾凉，跑慢了,消极
卖房抄底,积极
持有三天就涨了16个点，好爽,积极
兄弟们，止盈小康股份，来抄底它的弟弟东风汽车吧，具体原因请看小康股份的大股东和东风汽车的周线，值得调仓换股。,中性
5.6会不会到海航的平仓线呢？,积极
主力这么一砸盘，救活了很多人啊，感谢你的人应该蛮多！,积极
再跌六年看有没有希望……,消极
格力加油噢，天寒地冻你取暖设备大卖，股价也要大涨啊。加油,积极
4.5强力支撑,中性
拿住，今天大概率涨停，主升浪马上开始，翻倍很轻松,积极
起袖子加油干吧！,积极
只要明天不低开，就是短线机会。静等机会。机会留给有准备的人。今天涨停板时候，主力换手了。短线机会概率80%，不追高，不做韭菜。,积极
今天是怒涨1分还是继续下跌呢?,中性
天风今天又负责砸盘了,消极
一手一手买卖的那个人，你能不要这么恶心人吗？,消极
版块大跌急先锋…有跌就有你，低价航天股就是机构太垃圾,消极
土地资产化的政策对海胶影响是巨大利好，影响深远,积极
这股的趋势才叫起飞啊,积极
127.98进了四手,积极
后悔加杠杆了,消极
这个点不要怕拿好筹码第一目标34元,积极
有子弹的加仓，没子弹的装斯,中性
三个日k图组成了一架飞机，这是要起飞的节奏吗？,积极
我们目标20元附近做强势反弹,积极
47本跑了一批，好样的，让一批跑了,消极
坚守就是胜利,积极
散户和新主力的较量还将继续?好戏在后边耐着心思观望,中性
锂电再好汽车业不发展要那么多电池干嘛,消极
这一跌没人敢搞,消极
疫苗被纳入国家战略规划，肺炎疫苗和新冠疫苗都是沃森手里的王牌。明天疫苗板块要发力,积极
拿增发的钱银行买理财产品，由此可以看出老的无知无能，这样公司有啥希望。,消极
加油，河北,积极
港资6日净买入6172万元，持股占13.25%。,积极
百度本周港交所聆讯，会不会刺激股价,中性
有1595万手是流通股，实际上是510万手会流通，什么时候达到100-200多万手的量才量大时候，现在小意思？,中性
这是什么鬼,中性
国家队出手，规范市场秩序。严查走私进口化妆品。,中性
还是中国中车稳当，底部首板,积极
主力洗牌吸筹成功！开始拉升涨停板！,积极
区块链迅雷大涨。人民网你看到了吗？,消极
盘前鉴出《中矿资源，露笑科技，隆基股份》,中性
储能大变革的时代到来，一个体积很小的电池可以支撑移动万物互联的时代到来，光伏发电空间打开，储能设备前景无限,积极
玻璃期货不涨，只要价格维持比9月高，企业的利润也是大幅度增长的。,积极
期待明天大阳,积极
"""赤峰有70,000吨矿产铜。现在主力压盘。100,000,000,000市值。股价对应58。""",积极
周五元力股份涨停20%，收盘19.68元,积极
不是股票不好，是国家等机构大户把所有资金全部引流到所谓国家头部企业，包括茅台等酱香科技，收割广大散户，这是国家战略！,消极
我挂的涨停！,积极
感谢主力爸爸,积极
恭喜华友千亿市值再创新高！,积极
晚点地天板，你可喜欢，愿意的举手非喜勿喷哦,积极
抄底细分行业龙头605218。,中性
股价不涨不会卖的，在陪你半年,积极
今天军工继续爆发，,积极
6.11能不能攒够一千手,中性
"抄底了""",积极
券商九家上市公司被查违规，今年看样子没券商公司的行情了，我也割了……走人太烦没希望！,消极
hl恒瑞医药天天有项目获批，未来发展前景不可限量！,积极
跟随北上，继续加仓。,积极
传重大重组，同胞们大胆满仓抢筹！！！,积极
稳步上行,积极
